question_id,symptom,question,slot,required,priority
7149,body_pain,How long have you had this symptom?,unknown,yes,1
7150,body_pain,Do you have fever with this?,unknown,yes,1
7151,burning_sensation,Any recent travel?,unknown,yes,1
7152,burning_sensation,Do you have fever with this?,unknown,yes,1
7153,burning_sensation,Are symptoms getting worse?,unknown,yes,1
7154,headache,Do you have fever with this?,unknown,yes,1
7155,headache,How long have you had this symptom?,unknown,yes,1
7156,headache,Any recent travel?,unknown,yes,1
7157,headache,Are symptoms getting worse?,unknown,yes,1
7158,headache,Is the pain mild,unknown,yes,1
7159,headache,moderate,unknown,yes,1
7160,headache,or severe?,unknown,yes,1
7161,vomiting,Any recent travel?,unknown,yes,1
7162,vomiting,Are symptoms getting worse?,unknown,yes,1
7163,vomiting,When did it start?,unknown,yes,1
7164,vomiting,How long have you had this symptom?,unknown,yes,1
7165,weakness,Are symptoms getting worse?,unknown,yes,1
7166,weakness,Any known allergies?,unknown,yes,1
7167,weakness,Do you have fever with this?,unknown,yes,1
7168,weakness,Do you have fever with this?,unknown,yes,1
7169,weakness,How long have you had this symptom?,unknown,yes,1
7170,burning_sensation,Any recent travel?,unknown,yes,1
7171,burning_sensation,Is the pain mild,unknown,yes,1
7172,burning_sensation,moderate,unknown,yes,1
7173,burning_sensation,or severe?,unknown,yes,1
7174,chest_pain,Is the pain mild,unknown,yes,1
7175,chest_pain,moderate,unknown,yes,1
7176,chest_pain,or severe?,unknown,yes,1
7177,chest_pain,How long have you had this symptom?,unknown,yes,1
7178,chest_pain,When did it start?,unknown,yes,1
7179,burning_sensation,Do you have fever with this?,unknown,yes,1
7180,burning_sensation,How long have you had this symptom?,unknown,yes,1
7181,rash,When did it start?,unknown,yes,1
7182,rash,Any known allergies?,unknown,yes,1
7183,rash,How long have you had this symptom?,unknown,yes,1
7184,rash,Do you have fever with this?,unknown,yes,1
7185,cough,Are symptoms getting worse?,unknown,yes,1
7186,cough,Do you have fever with this?,unknown,yes,1
7187,rash,Is the pain mild,unknown,yes,1
7188,rash,moderate,unknown,yes,1
7189,rash,or severe?,unknown,yes,1
7190,rash,Any recent travel?,unknown,yes,1
7191,rash,Is the pain mild,unknown,yes,1
7192,rash,moderate,unknown,yes,1
7193,rash,or severe?,unknown,yes,1
7194,rash,Any recent travel?,unknown,yes,1
7195,rash,Any known allergies?,unknown,yes,1
7196,burning_sensation,When did it start?,unknown,yes,1
7197,burning_sensation,Is the pain mild,unknown,yes,1
7198,burning_sensation,moderate,unknown,yes,1
7199,burning_sensation,or severe?,unknown,yes,1
7200,burning_sensation,How long have you had this symptom?,unknown,yes,1
7201,burning_sensation,Do you have fever with this?,unknown,yes,1
7202,burning_sensation,Any recent travel?,unknown,yes,1
7203,diarrhea,Do you have fever with this?,unknown,yes,1
7204,diarrhea,Are symptoms getting worse?,unknown,yes,1
7205,diarrhea,When did it start?,unknown,yes,1
7206,body_pain,Is the pain mild,unknown,yes,1
7207,body_pain,moderate,unknown,yes,1
7208,body_pain,or severe?,unknown,yes,1
7209,body_pain,Any recent travel?,unknown,yes,1
7210,body_pain,Are symptoms getting worse?,unknown,yes,1
7211,body_pain,Do you have fever with this?,unknown,yes,1
7212,nasal_congestion,Are symptoms getting worse?,unknown,yes,1
7213,nasal_congestion,Any known allergies?,unknown,yes,1
7214,nasal_congestion,Is the pain mild,unknown,yes,1
7215,nasal_congestion,moderate,unknown,yes,1
7216,nasal_congestion,or severe?,unknown,yes,1
7217,nasal_congestion,How long have you had this symptom?,unknown,yes,1
7218,nasal_congestion,Do you have fever with this?,unknown,yes,1
7219,stomach_pain,Do you have fever with this?,unknown,yes,1
7220,stomach_pain,Any recent travel?,unknown,yes,1
7221,stomach_pain,When did it start?,unknown,yes,1
7222,fever,Any recent travel?,unknown,yes,1
7223,fever,When did it start?,unknown,yes,1
7224,fever,Are symptoms getting worse?,unknown,yes,1
7225,nausea,Is the pain mild,unknown,yes,1
7226,nausea,moderate,unknown,yes,1
7227,nausea,or severe?,unknown,yes,1
7228,nausea,How long have you had this symptom?,unknown,yes,1
7229,nausea,Are symptoms getting worse?,unknown,yes,1
7230,nausea,Do you have fever with this?,unknown,yes,1
7231,nausea,How long have you had this symptom?,unknown,yes,1
7232,nausea,Do you have fever with this?,unknown,yes,1
7233,shortness_of_breath,Any known allergies?,unknown,yes,1
7234,shortness_of_breath,How long have you had this symptom?,unknown,yes,1
7235,shortness_of_breath,Are symptoms getting worse?,unknown,yes,1
7236,vomiting,Do you have fever with this?,unknown,yes,1
7237,vomiting,Is the pain mild,unknown,yes,1
7238,vomiting,moderate,unknown,yes,1
7239,vomiting,or severe?,unknown,yes,1
7240,vomiting,Any recent travel?,unknown,yes,1
7241,vomiting,Any known allergies?,unknown,yes,1
7242,sore_throat,Is the pain mild,unknown,yes,1
7243,sore_throat,moderate,unknown,yes,1
7244,sore_throat,or severe?,unknown,yes,1
7245,sore_throat,Are symptoms getting worse?,unknown,yes,1
7246,sore_throat,How long have you had this symptom?,unknown,yes,1
7247,sneezing,When did it start?,unknown,yes,1
7248,sneezing,Any known allergies?,unknown,yes,1
7249,sneezing,Is the pain mild,unknown,yes,1
7250,sneezing,moderate,unknown,yes,1
7251,sneezing,or severe?,unknown,yes,1
7252,sneezing,Do you have fever with this?,unknown,yes,1
7253,sneezing,Any recent travel?,unknown,yes,1
7254,stomach_pain,Any recent travel?,unknown,yes,1
7255,stomach_pain,Are symptoms getting worse?,unknown,yes,1
7256,nausea,Do you have fever with this?,unknown,yes,1
7257,nausea,When did it start?,unknown,yes,1
7258,nausea,Is the pain mild,unknown,yes,1
7259,nausea,moderate,unknown,yes,1
7260,nausea,or severe?,unknown,yes,1
7261,sore_throat,Any known allergies?,unknown,yes,1
7262,vomiting,Are symptoms getting worse?,unknown,yes,1
7263,vomiting,Any recent travel?,unknown,yes,1
7264,shortness_of_breath,Is the pain mild,unknown,yes,1
7265,shortness_of_breath,moderate,unknown,yes,1
7266,shortness_of_breath,or severe?,unknown,yes,1
7267,shortness_of_breath,Any recent travel?,unknown,yes,1
7268,shortness_of_breath,When did it start?,unknown,yes,1
7269,sore_throat,Are symptoms getting worse?,unknown,yes,1
7270,sore_throat,Any recent travel?,unknown,yes,1
7271,sore_throat,Do you have fever with this?,unknown,yes,1
7272,sore_throat,When did it start?,unknown,yes,1
7273,vomiting,Is the pain mild,unknown,yes,1
7274,vomiting,moderate,unknown,yes,1
7275,vomiting,or severe?,unknown,yes,1
7276,vomiting,When did it start?,unknown,yes,1
7277,vomiting,Do you have fever with this?,unknown,yes,1
7278,vomiting,Are symptoms getting worse?,unknown,yes,1
7279,shortness_of_breath,Any recent travel?,unknown,yes,1
7280,shortness_of_breath,Do you have fever with this?,unknown,yes,1
7281,shortness_of_breath,Are symptoms getting worse?,unknown,yes,1
7282,diarrhea,When did it start?,unknown,yes,1
7283,diarrhea,Any recent travel?,unknown,yes,1
7284,diarrhea,Are symptoms getting worse?,unknown,yes,1
7285,diarrhea,Is the pain mild,unknown,yes,1
7286,diarrhea,moderate,unknown,yes,1
7287,diarrhea,or severe?,unknown,yes,1
7288,chest_pain,Do you have fever with this?,unknown,yes,1
7289,chest_pain,Any recent travel?,unknown,yes,1
7290,redness,Is the pain mild,unknown,yes,1
7291,redness,moderate,unknown,yes,1
7292,redness,or severe?,unknown,yes,1
7293,redness,Any recent travel?,unknown,yes,1
7294,fever,Any known allergies?,unknown,yes,1
7295,fever,Are symptoms getting worse?,unknown,yes,1
7296,fever,Is the pain mild,unknown,yes,1
7297,fever,moderate,unknown,yes,1
7298,fever,or severe?,unknown,yes,1
7299,weakness,Are symptoms getting worse?,unknown,yes,1
7300,weakness,Any recent travel?,unknown,yes,1
7301,weakness,Any known allergies?,unknown,yes,1
7302,fatigue,Are symptoms getting worse?,unknown,yes,1
7303,fatigue,Is the pain mild,unknown,yes,1
7304,fatigue,moderate,unknown,yes,1
7305,fatigue,or severe?,unknown,yes,1
7306,fatigue,How long have you had this symptom?,unknown,yes,1
7307,fatigue,Any recent travel?,unknown,yes,1
7308,sore_throat,Are symptoms getting worse?,unknown,yes,1
7309,sore_throat,How long have you had this symptom?,unknown,yes,1
7310,body_pain,How long have you had this symptom?,unknown,yes,1
7311,body_pain,Are symptoms getting worse?,unknown,yes,1
7312,body_pain,Any recent travel?,unknown,yes,1
7313,body_pain,Any known allergies?,unknown,yes,1
7314,body_pain,When did it start?,unknown,yes,1
7315,diarrhea,How long have you had this symptom?,unknown,yes,1
7316,diarrhea,Is the pain mild,unknown,yes,1
7317,diarrhea,moderate,unknown,yes,1
7318,diarrhea,or severe?,unknown,yes,1
7319,diarrhea,Any known allergies?,unknown,yes,1
7320,diarrhea,Do you have fever with this?,unknown,yes,1
7321,joint_pain,Is the pain mild,unknown,yes,1
7322,joint_pain,moderate,unknown,yes,1
7323,joint_pain,or severe?,unknown,yes,1
7324,joint_pain,How long have you had this symptom?,unknown,yes,1
7325,joint_pain,Are symptoms getting worse?,unknown,yes,1
7326,rash,Is the pain mild,unknown,yes,1
7327,rash,moderate,unknown,yes,1
7328,rash,or severe?,unknown,yes,1
7329,rash,Are symptoms getting worse?,unknown,yes,1
7330,fatigue,Are symptoms getting worse?,unknown,yes,1
7331,fever,Any recent travel?,unknown,yes,1
7332,fever,When did it start?,unknown,yes,1
7333,fever,Do you have fever with this?,unknown,yes,1
7334,fever,How long have you had this symptom?,unknown,yes,1
7335,swelling,Is the pain mild,unknown,yes,1
7336,swelling,moderate,unknown,yes,1
7337,swelling,or severe?,unknown,yes,1
7338,swelling,How long have you had this symptom?,unknown,yes,1
7339,swelling,Any recent travel?,unknown,yes,1
7340,swelling,Are symptoms getting worse?,unknown,yes,1
7341,swelling,Do you have fever with this?,unknown,yes,1
7342,cough,When did it start?,unknown,yes,1
7343,cough,How long have you had this symptom?,unknown,yes,1
7344,sore_throat,Do you have fever with this?,unknown,yes,1
7345,sore_throat,When did it start?,unknown,yes,1
7346,sore_throat,Are symptoms getting worse?,unknown,yes,1
7347,sore_throat,Any recent travel?,unknown,yes,1
7348,chest_pain,When did it start?,unknown,yes,1
7349,chest_pain,How long have you had this symptom?,unknown,yes,1
7350,burning_sensation,Any recent travel?,unknown,yes,1
7351,burning_sensation,Are symptoms getting worse?,unknown,yes,1
7352,burning_sensation,How long have you had this symptom?,unknown,yes,1
7353,burning_sensation,Any known allergies?,unknown,yes,1
7354,chest_pain,Are symptoms getting worse?,unknown,yes,1
7355,chest_pain,Any recent travel?,unknown,yes,1
7356,chest_pain,Do you have fever with this?,unknown,yes,1
7357,sneezing,Is the pain mild,unknown,yes,1
7358,sneezing,moderate,unknown,yes,1
7359,sneezing,or severe?,unknown,yes,1
7360,sneezing,How long have you had this symptom?,unknown,yes,1
7361,sneezing,Do you have fever with this?,unknown,yes,1
7362,sneezing,Any known allergies?,unknown,yes,1
7363,sneezing,When did it start?,unknown,yes,1
7364,stomach_pain,Do you have fever with this?,unknown,yes,1
7365,stomach_pain,Are symptoms getting worse?,unknown,yes,1
7366,stomach_pain,Is the pain mild,unknown,yes,1
7367,stomach_pain,moderate,unknown,yes,1
7368,stomach_pain,or severe?,unknown,yes,1
7369,fever,Any known allergies?,unknown,yes,1
7370,fever,Are symptoms getting worse?,unknown,yes,1
7371,fever,When did it start?,unknown,yes,1
7372,fever,Is the pain mild,unknown,yes,1
7373,fever,moderate,unknown,yes,1
7374,fever,or severe?,unknown,yes,1
7375,itching,Any known allergies?,unknown,yes,1
7376,itching,Any recent travel?,unknown,yes,1
7377,itching,Do you have fever with this?,unknown,yes,1
7378,itching,Is the pain mild,unknown,yes,1
7379,itching,moderate,unknown,yes,1
7380,itching,or severe?,unknown,yes,1
7381,stomach_pain,Do you have fever with this?,unknown,yes,1
7382,diarrhea,Do you have fever with this?,unknown,yes,1
7383,diarrhea,Any known allergies?,unknown,yes,1
7384,diarrhea,Is the pain mild,unknown,yes,1
7385,diarrhea,moderate,unknown,yes,1
7386,diarrhea,or severe?,unknown,yes,1
7387,diarrhea,Any recent travel?,unknown,yes,1
7388,diarrhea,How long have you had this symptom?,unknown,yes,1
7389,runny_nose,How long have you had this symptom?,unknown,yes,1
7390,runny_nose,Any recent travel?,unknown,yes,1
7391,itching,Do you have fever with this?,unknown,yes,1
7392,itching,How long have you had this symptom?,unknown,yes,1
7393,itching,Are symptoms getting worse?,unknown,yes,1
7394,itching,Is the pain mild,unknown,yes,1
7395,itching,moderate,unknown,yes,1
7396,itching,or severe?,unknown,yes,1
7397,fatigue,Is the pain mild,unknown,yes,1
7398,fatigue,moderate,unknown,yes,1
7399,fatigue,or severe?,unknown,yes,1
7400,fatigue,Do you have fever with this?,unknown,yes,1
7401,fatigue,Any recent travel?,unknown,yes,1
7402,sneezing,Do you have fever with this?,unknown,yes,1
7403,sneezing,Is the pain mild,unknown,yes,1
7404,sneezing,moderate,unknown,yes,1
7405,sneezing,or severe?,unknown,yes,1
7406,rash,Is the pain mild,unknown,yes,1
7407,rash,moderate,unknown,yes,1
7408,rash,or severe?,unknown,yes,1
7409,rash,Are symptoms getting worse?,unknown,yes,1
7410,stomach_pain,How long have you had this symptom?,unknown,yes,1
7411,stomach_pain,Any recent travel?,unknown,yes,1
7412,stomach_pain,Is the pain mild,unknown,yes,1
7413,stomach_pain,moderate,unknown,yes,1
7414,stomach_pain,or severe?,unknown,yes,1
7415,stomach_pain,Are symptoms getting worse?,unknown,yes,1
7416,dizziness,When did it start?,unknown,yes,1
7417,dizziness,How long have you had this symptom?,unknown,yes,1
7418,dizziness,Any known allergies?,unknown,yes,1
7419,itching,How long have you had this symptom?,unknown,yes,1
7420,itching,Are symptoms getting worse?,unknown,yes,1
7421,itching,Any recent travel?,unknown,yes,1
7422,itching,When did it start?,unknown,yes,1
7423,burning_sensation,Do you have fever with this?,unknown,yes,1
7424,burning_sensation,Are symptoms getting worse?,unknown,yes,1
7425,headache,How long have you had this symptom?,unknown,yes,1
7426,headache,When did it start?,unknown,yes,1
7427,headache,Any recent travel?,unknown,yes,1
7428,headache,Any known allergies?,unknown,yes,1
7429,dizziness,Is the pain mild,unknown,yes,1
7430,dizziness,moderate,unknown,yes,1
7431,dizziness,or severe?,unknown,yes,1
7432,dizziness,Are symptoms getting worse?,unknown,yes,1
7433,dizziness,Do you have fever with this?,unknown,yes,1
7434,dizziness,When did it start?,unknown,yes,1
7435,sneezing,How long have you had this symptom?,unknown,yes,1
7436,sneezing,Do you have fever with this?,unknown,yes,1
7437,sneezing,Are symptoms getting worse?,unknown,yes,1
7438,cold,Any recent travel?,unknown,yes,1
7439,cold,Do you have fever with this?,unknown,yes,1
7440,cold,How long have you had this symptom?,unknown,yes,1
7441,chest_pain,Do you have fever with this?,unknown,yes,1
7442,chest_pain,Are symptoms getting worse?,unknown,yes,1
7443,chest_pain,Is the pain mild,unknown,yes,1
7444,chest_pain,moderate,unknown,yes,1
7445,chest_pain,or severe?,unknown,yes,1
7446,redness,Are symptoms getting worse?,unknown,yes,1
7447,redness,Any recent travel?,unknown,yes,1
7448,redness,Any known allergies?,unknown,yes,1
7449,redness,Is the pain mild,unknown,yes,1
7450,redness,moderate,unknown,yes,1
7451,redness,or severe?,unknown,yes,1
7452,redness,When did it start?,unknown,yes,1
7453,nausea,Do you have fever with this?,unknown,yes,1
7454,nausea,Any recent travel?,unknown,yes,1
7455,nausea,How long have you had this symptom?,unknown,yes,1
7456,weakness,How long have you had this symptom?,unknown,yes,1
7457,weakness,Is the pain mild,unknown,yes,1
7458,weakness,moderate,unknown,yes,1
7459,weakness,or severe?,unknown,yes,1
7460,weakness,When did it start?,unknown,yes,1
7461,weakness,Any recent travel?,unknown,yes,1
7462,nasal_congestion,Are symptoms getting worse?,unknown,yes,1
7463,nasal_congestion,Any known allergies?,unknown,yes,1
7464,nasal_congestion,Is the pain mild,unknown,yes,1
7465,nasal_congestion,moderate,unknown,yes,1
7466,nasal_congestion,or severe?,unknown,yes,1
7467,nasal_congestion,When did it start?,unknown,yes,1
7468,nasal_congestion,How long have you had this symptom?,unknown,yes,1
7469,headache,When did it start?,unknown,yes,1
7470,headache,Any recent travel?,unknown,yes,1
7471,headache,Any known allergies?,unknown,yes,1
7472,headache,How long have you had this symptom?,unknown,yes,1
7473,cough,Are symptoms getting worse?,unknown,yes,1
7474,cough,Do you have fever with this?,unknown,yes,1
7475,cough,When did it start?,unknown,yes,1
7476,cough,How long have you had this symptom?,unknown,yes,1
7477,cough,Is the pain mild,unknown,yes,1
7478,cough,moderate,unknown,yes,1
7479,cough,or severe?,unknown,yes,1
7480,cough,How long have you had this symptom?,unknown,yes,1
7481,cough,Are symptoms getting worse?,unknown,yes,1
7482,cough,Do you have fever with this?,unknown,yes,1
7483,runny_nose,Is the pain mild,unknown,yes,1
7484,runny_nose,moderate,unknown,yes,1
7485,runny_nose,or severe?,unknown,yes,1
7486,runny_nose,Are symptoms getting worse?,unknown,yes,1
7487,runny_nose,How long have you had this symptom?,unknown,yes,1
7488,shortness_of_breath,Is the pain mild,unknown,yes,1
7489,shortness_of_breath,moderate,unknown,yes,1
7490,shortness_of_breath,or severe?,unknown,yes,1
7491,shortness_of_breath,How long have you had this symptom?,unknown,yes,1
